,wave_id,transcript,Speaker,Gender,Age_Range,Pronunciation_dialect,target
7616,/Users/prem/Desktop/Speech_Corpus/4375/wav/b0306.wav,"Cameron looked at his hands with their long, sinewy fingers.",4375,Female,Adult,American English,1
7617,/Users/prem/Desktop/Speech_Corpus/4375/wav/b0310.wav,"A little treatment, massage, with some help from the doctor.",4375,Female,Adult,American English,1
7618,/Users/prem/Desktop/Speech_Corpus/4375/wav/b0311.wav,The twenty ninth very foggy.,4375,Female,Adult,American English,1
7619,/Users/prem/Desktop/Speech_Corpus/4375/wav/b0314.wav,He had been born with this endowment.,4375,Female,Adult,American English,1
7620,/Users/prem/Desktop/Speech_Corpus/4375/wav/b0312.wav,"Dig in; you're sure good, was Daylight's answer.",4375,Female,Adult,American English,1
7621,/Users/prem/Desktop/Speech_Corpus/4376/wav/b0526.wav,"Thirty pounds, said the captain with finality.",4376,Female,Adult,American English,1
7622,/Users/prem/Desktop/Speech_Corpus/4376/wav/b0528.wav,Captain Doane's orders were swiftly obeyed.,4376,Female,Adult,American English,1
7623,/Users/prem/Desktop/Speech_Corpus/4376/wav/b0529.wav,"Come on, Del Mar challenged.",4376,Female,Adult,American English,1
7624,/Users/prem/Desktop/Speech_Corpus/4376/wav/b0530.wav,He had a big chimpanzee that was a winner.,4376,Female,Adult,American English,1
7625,/Users/prem/Desktop/Speech_Corpus/4376/wav/b0531.wav,I am sure it must have been some adventure.,4376,Female,Adult,American English,1
7626,/Users/prem/Desktop/Speech_Corpus/4376/wav/b0525.wav,"New idea, he volunteered, brand new idea.",4376,Female,Adult,American English,1
7627,/Users/prem/Desktop/Speech_Corpus/4376/wav/b0524.wav,"So far as flags were concerned, they were beyond all jurisdiction.",4376,Female,Adult,American English,1
7628,/Users/prem/Desktop/Speech_Corpus/4376/wav/b0523.wav,"The Russian music player, the Count, was her obedient slave.",4376,Female,Adult,American English,1
7629,/Users/prem/Desktop/Speech_Corpus/4376/wav/b0522.wav,Nor would it thaw out his hands and feet.,4376,Female,Adult,American English,1
7630,/Users/prem/Desktop/Speech_Corpus/4376/wav/b0527.wav,The very idea of it was preposterous.,4376,Female,Adult,American English,1
7631,/Users/prem/Desktop/Speech_Corpus/4399/wav/a0435.wav,What do you mean by this outrageous conduct.,4399,Female,Adult,American English,1
7632,/Users/prem/Desktop/Speech_Corpus/4399/wav/a0436.wav,But Martin smiled a superior smile.,4399,Female,Adult,American English,1
7633,/Users/prem/Desktop/Speech_Corpus/4399/wav/a0437.wav,By that answer my professional medical prestige stood or fell.,4399,Female,Adult,American English,1
7634,/Users/prem/Desktop/Speech_Corpus/4399/wav/a0434.wav,A half a case of tobacco was worth three pounds.,4399,Female,Adult,American English,1
7635,/Users/prem/Desktop/Speech_Corpus/4399/wav/a0433.wav,"To her the bridge was tambo, which is the native for taboo.",4399,Female,Adult,American English,1
7636,/Users/prem/Desktop/Speech_Corpus/4399/wav/a0432.wav,The boy at the wheel lost his head.,4399,Female,Adult,American English,1
7637,/Users/prem/Desktop/Speech_Corpus/4399/wav/a0428.wav,It was not exactly a deportation.,4399,Female,Adult,American English,1
7638,/Users/prem/Desktop/Speech_Corpus/4399/wav/a0429.wav,"Quick was the disappointment in his face, yet smiling was the acquiescence.",4399,Female,Adult,American English,1
7639,/Users/prem/Desktop/Speech_Corpus/4399/wav/a0430.wav,Nevertheless we found ourselves once more in the high seat of abundance.,4399,Female,Adult,American English,1
7640,/Users/prem/Desktop/Speech_Corpus/4399/wav/a0431.wav,Wada and Nakata were in a bit of a funk.,4399,Female,Adult,American English,1
7641,/Users/prem/Desktop/Speech_Corpus/4430/wav/a0214.wav,"Besides, he was paid one case of tobacco per head.",4430,Female,Adult,American English,1
7642,/Users/prem/Desktop/Speech_Corpus/4430/wav/a0215.wav,They die out of spite.,4430,Female,Adult,American English,1
7643,/Users/prem/Desktop/Speech_Corpus/4430/wav/a0216.wav,The other felt a sudden wave of irritation rush through him.,4430,Female,Adult,American English,1
7644,/Users/prem/Desktop/Speech_Corpus/4430/wav/a0221.wav,I don't know why you're here at all.,4430,Female,Adult,American English,1
7645,/Users/prem/Desktop/Speech_Corpus/4430/wav/a0217.wav,"Oppressive as the heat had been, it was now even more oppressive.",4430,Female,Adult,American English,1
7646,/Users/prem/Desktop/Speech_Corpus/4430/wav/a0220.wav,A dead man is of no use on a plantation.,4430,Female,Adult,American English,1
7647,/Users/prem/Desktop/Speech_Corpus/4430/wav/a0219.wav,At first he puzzled over something untoward he was sure had happened.,4430,Female,Adult,American English,1
7648,/Users/prem/Desktop/Speech_Corpus/4430/wav/a0222.wav,What part of the United States is your home.,4430,Female,Adult,American English,1
7649,/Users/prem/Desktop/Speech_Corpus/4430/wav/a0218.wav,The ringing of the big bell aroused him.,4430,Female,Adult,American English,1
7650,/Users/prem/Desktop/Speech_Corpus/4430/wav/a0223.wav,"My, I'm almost homesick for it already.",4430,Female,Adult,American English,1
7651,/Users/prem/Desktop/Speech_Corpus/4463/wav/rb-05.wav,"Devices with a touch screen interface often use an on-screen keyboard, or handwriting",4463,Female,Youth,American English,1
7652,/Users/prem/Desktop/Speech_Corpus/4463/wav/rb-04.wav,hunt and peck typing using the fingers are pretty much out of the question.,4463,Female,Youth,American English,1
7653,/Users/prem/Desktop/Speech_Corpus/4463/wav/rb-08.wav,"the amount of available ""screen real-estate"".",4463,Female,Youth,American English,1
7654,/Users/prem/Desktop/Speech_Corpus/4463/wav/rb-07.wav,"The keyboard, whether it's an on-screen version or not, strongly reduces",4463,Female,Youth,American English,1
7655,/Users/prem/Desktop/Speech_Corpus/4463/wav/rb-01.wav,Hand-held devices such as personal digital assistants and smartphones are quite small.,4463,Female,Youth,American English,1
7656,/Users/prem/Desktop/Speech_Corpus/4463/wav/ar-24.wav,"One of them moved a board and saw a rat quite dead, half in and half out of his hole.",4463,Female,Youth,American English,1
7657,/Users/prem/Desktop/Speech_Corpus/4463/wav/rb-09.wav,"On top of that thumbing or thumb typing puts a lot of strain on the thumb,",4463,Female,Youth,American English,1
7658,/Users/prem/Desktop/Speech_Corpus/4463/wav/rb-06.wav,recognition for inputting text. This has a couple of drawbacks.,4463,Female,Youth,American English,1
7659,/Users/prem/Desktop/Speech_Corpus/4463/wav/rb-02.wav,Most of them use either a touch screen interface or a miniaturized keyboard for user input.,4463,Female,Youth,American English,1
7660,/Users/prem/Desktop/Speech_Corpus/4463/wav/rb-03.wav,"Built-in keyboards are usually operated with the thumbs, since touch typing and",4463,Female,Youth,American English,1
7661,/Users/prem/Desktop/Speech_Corpus/4479/wav/a0177.wav,She had been thoroughly and efficiently mauled.,4479,Female,Adult,New Zealand English,1
7662,/Users/prem/Desktop/Speech_Corpus/4479/wav/a0176.wav,For the first time in his life he was yearning for a scrap.,4479,Female,Adult,New Zealand English,1
7663,/Users/prem/Desktop/Speech_Corpus/4479/wav/a0175.wav,Down there the earth was already swelling with life.,4479,Female,Adult,New Zealand English,1
7664,/Users/prem/Desktop/Speech_Corpus/4479/wav/a0169.wav,Suddenly Jeanne stopped for an instant.,4479,Female,Adult,New Zealand English,1
7665,/Users/prem/Desktop/Speech_Corpus/4479/wav/a0168.wav,Low bush whipped him in the face and left no sting.,4479,Female,Adult,New Zealand English,1
7666,/Users/prem/Desktop/Speech_Corpus/4479/wav/a0170.wav,There was none of the joy of meeting in his face.,4479,Female,Adult,New Zealand English,1
7667,/Users/prem/Desktop/Speech_Corpus/4479/wav/a0171.wav,"And when you come back in a few days, bring Eileen.",4479,Female,Adult,New Zealand English,1
7668,/Users/prem/Desktop/Speech_Corpus/4479/wav/a0172.wav,Gregson had left the outer door slightly ajar.,4479,Female,Adult,New Zealand English,1
7669,/Users/prem/Desktop/Speech_Corpus/4479/wav/a0173.wav,The date was nearly eighteen years old.,4479,Female,Adult,New Zealand English,1
7670,/Users/prem/Desktop/Speech_Corpus/4479/wav/a0174.wav,They were the presage of storm.,4479,Female,Adult,New Zealand English,1
7671,/Users/prem/Desktop/Speech_Corpus/4480/wav/b0266.wav,And now put yourself in my place for a moment.,4480,Female,Adult,New Zealand English,1
7672,/Users/prem/Desktop/Speech_Corpus/4480/wav/b0263.wav,Only once did I confide the strangeness of it all to another.,4480,Female,Adult,New Zealand English,1
7673,/Users/prem/Desktop/Speech_Corpus/4480/wav/b0264.wav,But this time it was Saxon who rebelled.,4480,Female,Adult,New Zealand English,1
7674,/Users/prem/Desktop/Speech_Corpus/4480/wav/b0265.wav,I was not to cry out in the face of fear.,4480,Female,Adult,New Zealand English,1
7675,/Users/prem/Desktop/Speech_Corpus/4480/wav/b0267.wav,The boy threw back his head with pride.,4480,Female,Adult,New Zealand English,1
7676,/Users/prem/Desktop/Speech_Corpus/4480/wav/b0268.wav,"Saxon nodded, and the boy frowned.",4480,Female,Adult,New Zealand English,1
7677,/Users/prem/Desktop/Speech_Corpus/4480/wav/b0269.wav,Why not like any railroad station or ferry depot.,4480,Female,Adult,New Zealand English,1
7678,/Users/prem/Desktop/Speech_Corpus/4480/wav/b0270.wav,We could throw stones with our feet.,4480,Female,Adult,New Zealand English,1
7679,/Users/prem/Desktop/Speech_Corpus/4480/wav/b0271.wav,"It was put together in a casual, helter-skelter sort of way.",4480,Female,Adult,New Zealand English,1
7680,/Users/prem/Desktop/Speech_Corpus/4480/wav/b0272.wav,These were merely stout sticks an inch or so in diameter.,4480,Female,Adult,New Zealand English,1
7681,/Users/prem/Desktop/Speech_Corpus/4481/wav/a0241.wav,I think it's much nicer to quarrel.,4481,Female,Adult,New Zealand English,1
7682,/Users/prem/Desktop/Speech_Corpus/4481/wav/a0244.wav,He was the soul of devotion to his employers.,4481,Female,Adult,New Zealand English,1
7683,/Users/prem/Desktop/Speech_Corpus/4481/wav/a0243.wav,I only read the quotations.,4481,Female,Adult,New Zealand English,1
7684,/Users/prem/Desktop/Speech_Corpus/4481/wav/a0240.wav,Wash your hands of me.,4481,Female,Adult,New Zealand English,1
7685,/Users/prem/Desktop/Speech_Corpus/4481/wav/a0238.wav,It happened to him at the Gallina Society in Oakland one afternoon.,4481,Female,Adult,New Zealand English,1
7686,/Users/prem/Desktop/Speech_Corpus/4481/wav/a0236.wav,Don't you see I hate you.,4481,Female,Adult,New Zealand English,1
7687,/Users/prem/Desktop/Speech_Corpus/4481/wav/a0235.wav,His voice was passionately rebellious.,4481,Female,Adult,New Zealand English,1
7688,/Users/prem/Desktop/Speech_Corpus/4481/wav/a0237.wav,So Hughie and I did the managing ourselves.,4481,Female,Adult,New Zealand English,1
7689,/Users/prem/Desktop/Speech_Corpus/4481/wav/a0242.wav,I saw it when she rolled.,4481,Female,Adult,New Zealand English,1
7690,/Users/prem/Desktop/Speech_Corpus/4481/wav/a0239.wav,He cried in such genuine dismay that she broke into hearty laughter.,4481,Female,Adult,New Zealand English,1
7691,/Users/prem/Desktop/Speech_Corpus/4493/wav/b0522.wav,Nor would it thaw out his hands and feet.,4493,Female,Adult,British English,1
7692,/Users/prem/Desktop/Speech_Corpus/4493/wav/b0521.wav,"And he thought of Oona, and of her words.",4493,Female,Adult,British English,1
7693,/Users/prem/Desktop/Speech_Corpus/4493/wav/b0519.wav,"Yea, I will tell thee.",4493,Female,Adult,British English,1
7694,/Users/prem/Desktop/Speech_Corpus/4493/wav/b0517.wav,Eggshell is not good to eat.,4493,Female,Adult,British English,1
7695,/Users/prem/Desktop/Speech_Corpus/4493/wav/b0526.wav,"Thirty pounds, said the captain with finality.",4493,Female,Adult,British English,1
7696,/Users/prem/Desktop/Speech_Corpus/4493/wav/b0524.wav,"So far as flags were concerned, they were beyond all jurisdiction.",4493,Female,Adult,British English,1
7697,/Users/prem/Desktop/Speech_Corpus/4493/wav/b0523.wav,"The Russian music player, the Count, was her obedient slave.",4493,Female,Adult,British English,1
7698,/Users/prem/Desktop/Speech_Corpus/4493/wav/b0518.wav,But there was also talk of witchcraft in the village.,4493,Female,Adult,British English,1
7699,/Users/prem/Desktop/Speech_Corpus/4493/wav/b0520.wav,"Hans hurled himself upon the prostrate man, striking madly with his fists.",4493,Female,Adult,British English,1
7700,/Users/prem/Desktop/Speech_Corpus/4493/wav/b0525.wav,"New idea, he volunteered, brand new idea.",4493,Female,Adult,British English,1
7701,/Users/prem/Desktop/Speech_Corpus/4494/wav/a0467.wav,"And so early in the voyage, too.",4494,Female,Adult,British English,1
7702,/Users/prem/Desktop/Speech_Corpus/4494/wav/a0468.wav,In the matter of curry she is a sheer genius.,4494,Female,Adult,British English,1
7703,/Users/prem/Desktop/Speech_Corpus/4494/wav/a0469.wav,The eastern heavens were equally spectacular.,4494,Female,Adult,British English,1
7704,/Users/prem/Desktop/Speech_Corpus/4494/wav/a0470.wav,He spat it out like so much venom.,4494,Female,Adult,British English,1
7705,/Users/prem/Desktop/Speech_Corpus/4494/wav/a0466.wav,"Captain West may be a Samurai, but he is also human.",4494,Female,Adult,British English,1
7706,/Users/prem/Desktop/Speech_Corpus/4494/wav/a0465.wav,He'll never do a tap of work the whole Voyage.,4494,Female,Adult,British English,1
7707,/Users/prem/Desktop/Speech_Corpus/4494/wav/a0463.wav,"They are his tongue, by which he makes his knowledge articulate.",4494,Female,Adult,British English,1
7708,/Users/prem/Desktop/Speech_Corpus/4494/wav/a0461.wav,"Ah, we were very close together in that moment.",4494,Female,Adult,British English,1
7709,/Users/prem/Desktop/Speech_Corpus/4494/wav/a0462.wav,But she swung obediently on her heel into the wind.,4494,Female,Adult,British English,1
7710,/Users/prem/Desktop/Speech_Corpus/4494/wav/a0464.wav,"Between the rush of the cascades, streaks of rust showed everywhere.",4494,Female,Adult,British English,1
7711,/Users/prem/Desktop/Speech_Corpus/4495/wav/a0398.wav,"In the car were Unwin and Harrison, while Jones sat with the chauffeur.",4495,Female,Adult,British English,1
7712,/Users/prem/Desktop/Speech_Corpus/4495/wav/a0391.wav,But he reconciled himself to it by an act of faith.,4495,Female,Adult,British English,1
7713,/Users/prem/Desktop/Speech_Corpus/4495/wav/a0397.wav,"Call me that again, he murmured ecstatically.",4495,Female,Adult,British English,1
7714,/Users/prem/Desktop/Speech_Corpus/4495/wav/a0396.wav,A rising tide of fat had submerged them.,4495,Female,Adult,British English,1
7715,/Users/prem/Desktop/Speech_Corpus/4495/wav/a0395.wav,"As for himself, weren't the street railway earnings increasing steadily.",4495,Female,Adult,British English,1
7716,/Users/prem/Desktop/Speech_Corpus/4495/wav/a0392.wav,"There is that magnificent Bob, eating his head off in the stable.",4495,Female,Adult,British English,1
7717,/Users/prem/Desktop/Speech_Corpus/4495/wav/a0393.wav,Already he had begun borrowing from the banks.,4495,Female,Adult,British English,1
7718,/Users/prem/Desktop/Speech_Corpus/4495/wav/a0389.wav,"Mab, she said.",4495,Female,Adult,British English,1
7719,/Users/prem/Desktop/Speech_Corpus/4495/wav/a0390.wav,I'll go over tomorrow afternoon.,4495,Female,Adult,British English,1
7720,/Users/prem/Desktop/Speech_Corpus/4495/wav/a0394.wav,It's the strap hangers that'll keep us from going under.,4495,Female,Adult,British English,1
7721,/Users/prem/Desktop/Speech_Corpus/4496/wav/ar-24.wav,"One of them moved a board and saw a rat quite dead, half in and half out of his hole.",4496,Female,Adult,British English,1
7722,/Users/prem/Desktop/Speech_Corpus/4496/wav/rb-01.wav,Hand-held devices such as personal digital assistants and smartphones are quite small.,4496,Female,Adult,British English,1
7723,/Users/prem/Desktop/Speech_Corpus/4496/wav/rb-02.wav,Most of them use either a touch screen interface or a miniaturized keyboard for user input.,4496,Female,Adult,British English,1
7724,/Users/prem/Desktop/Speech_Corpus/4496/wav/rb-03.wav,"Built-in keyboards are usually operated with the thumbs, since touch typing and",4496,Female,Adult,British English,1
7725,/Users/prem/Desktop/Speech_Corpus/4496/wav/rb-04.wav,hunt and peck typing using the fingers are pretty much out of the question.,4496,Female,Adult,British English,1
7726,/Users/prem/Desktop/Speech_Corpus/4496/wav/rb-05.wav,"Devices with a touch screen interface often use an on-screen keyboard, or handwriting",4496,Female,Adult,British English,1
7727,/Users/prem/Desktop/Speech_Corpus/4496/wav/rb-06.wav,recognition for inputting text. This has a couple of drawbacks.,4496,Female,Adult,British English,1
7728,/Users/prem/Desktop/Speech_Corpus/4496/wav/rb-07.wav,"The keyboard, whether it's an on-screen version or not, strongly reduces",4496,Female,Adult,British English,1
7729,/Users/prem/Desktop/Speech_Corpus/4496/wav/rb-08.wav,"the amount of available ""screen real-estate"".",4496,Female,Adult,British English,1
7730,/Users/prem/Desktop/Speech_Corpus/4496/wav/rb-09.wav,"On top of that thumbing or thumb typing puts a lot of strain on the thumb,",4496,Female,Adult,British English,1
7731,/Users/prem/Desktop/Speech_Corpus/4533/wav/a0121.wav,"They ate dinner at the fifth, and rested for two hours.",4533,Female,Adult,American English,1
7732,/Users/prem/Desktop/Speech_Corpus/4533/wav/a0120.wav,My right foot feels like that of a Chinese debutante.,4533,Female,Adult,American English,1
7733,/Users/prem/Desktop/Speech_Corpus/4533/wav/a0123.wav,She had died from cold and starvation.,4533,Female,Adult,American English,1
7734,/Users/prem/Desktop/Speech_Corpus/4533/wav/a0117.wav,"She added, with genuine sympathy in her face and voice.",4533,Female,Adult,American English,1
7735,/Users/prem/Desktop/Speech_Corpus/4533/wav/a0122.wav,Two years ago I gave up civilization for this.,4533,Female,Adult,American English,1
7736,/Users/prem/Desktop/Speech_Corpus/4533/wav/a0124.wav,It was Jeanne singing softly over beyond the rocks.,4533,Female,Adult,American English,1
7737,/Users/prem/Desktop/Speech_Corpus/4533/wav/a0119.wav,Jeanne was turning the bow shoreward.,4533,Female,Adult,American English,1
7738,/Users/prem/Desktop/Speech_Corpus/4533/wav/a0118.wav,Pierre obeys me when we are together.,4533,Female,Adult,American English,1
7739,/Users/prem/Desktop/Speech_Corpus/4533/wav/a0116.wav,Was it the rendezvous of those who were striving to work his ruin.,4533,Female,Adult,American English,1
7740,/Users/prem/Desktop/Speech_Corpus/4533/wav/a0115.wav,He had no excuse for the feelings which were aroused in him.,4533,Female,Adult,American English,1
7741,/Users/prem/Desktop/Speech_Corpus/4534/wav/b0334.wav,"Oh, it's just a novel, a love story.",4534,Female,Adult,American English,1
7742,/Users/prem/Desktop/Speech_Corpus/4534/wav/b0335.wav,Whoever lived on the ranch did that.,4534,Female,Adult,American English,1
7743,/Users/prem/Desktop/Speech_Corpus/4534/wav/b0336.wav,"How old are you, mother.",4534,Female,Adult,American English,1
7744,/Users/prem/Desktop/Speech_Corpus/4534/wav/b0337.wav,Here he got a fresh thrill.,4534,Female,Adult,American English,1
7745,/Users/prem/Desktop/Speech_Corpus/4534/wav/b0339.wav,"Well, I'll be plumb gosh darned.",4534,Female,Adult,American English,1
7746,/Users/prem/Desktop/Speech_Corpus/4534/wav/b0333.wav,"It does, was her audacious answer.",4534,Female,Adult,American English,1
7747,/Users/prem/Desktop/Speech_Corpus/4534/wav/b0340.wav,These quick little joys of hers were sources of joy to him.,4534,Female,Adult,American English,1
7748,/Users/prem/Desktop/Speech_Corpus/4534/wav/b0341.wav,I play that choice wide open to win.,4534,Female,Adult,American English,1
7749,/Users/prem/Desktop/Speech_Corpus/4534/wav/b0342.wav,Each improvement makes the value of everything else pump up.,4534,Female,Adult,American English,1
7750,/Users/prem/Desktop/Speech_Corpus/4534/wav/b0338.wav,"It was unobtrusive, yet it was there.",4534,Female,Adult,American English,1
7751,/Users/prem/Desktop/Speech_Corpus/4570/wav/ar-21.wav,"""I think I'll go tomorrow,"" he said calmly to himself, ""but then again I don't know;""",4570,Female,Adult,Other,1
7752,/Users/prem/Desktop/Speech_Corpus/4570/wav/ar-20.wav,Arthur stood and watched them hurry away.,4570,Female,Adult,Other,1
7753,/Users/prem/Desktop/Speech_Corpus/4570/wav/ar-19.wav,"""Well,"" said the old rat, ""we can't wait for you to join us. Right about face! March!""",4570,Female,Adult,Other,1
7754,/Users/prem/Desktop/Speech_Corpus/4570/wav/ar-12.wav,"Within five hours the ten scouts came back and said,",4570,Female,Adult,Other,1
7755,/Users/prem/Desktop/Speech_Corpus/4570/wav/ar-16.wav,Just then the old rat saw Arthur. Stop. he ordered coarsely.,4570,Female,Adult,Other,1
7756,/Users/prem/Desktop/Speech_Corpus/4570/wav/ar-15.wav,The rats crawled out of their little houses and stood on the floor in a long line.,4570,Female,Adult,Other,1
7757,/Users/prem/Desktop/Speech_Corpus/4570/wav/ar-14.wav,"There is a kindly horse named Nelly, a cow, a calf, and a garden with an elm tree.",4570,Female,Adult,Other,1
7758,/Users/prem/Desktop/Speech_Corpus/4570/wav/ar-13.wav,We found a stone house where there is room for us all.,4570,Female,Adult,Other,1
7759,/Users/prem/Desktop/Speech_Corpus/4570/wav/ar-17.wav,"""You are coming, of course."" ""I'm not certain,"" said Arthur, undaunted,",4570,Female,Adult,Other,1
7760,/Users/prem/Desktop/Speech_Corpus/4570/wav/ar-18.wav,"""The roof may not come down yet.""",4570,Female,Adult,Other,1
7761,/Users/prem/Desktop/Speech_Corpus/4608/wav/b0097.wav,"Besides, that noise makes me deaf.",4608,Female,Adult,Australian English,1
7762,/Users/prem/Desktop/Speech_Corpus/4608/wav/b0098.wav,Philip looked back from the crest and saw Jeanne leaning over the canoe.,4608,Female,Adult,Australian English,1
7763,/Users/prem/Desktop/Speech_Corpus/4608/wav/b0099.wav,Fifty yards ahead of her were the first of the rocks.,4608,Female,Adult,Australian English,1
7764,/Users/prem/Desktop/Speech_Corpus/4608/wav/b0100.wav,"There was one chance, and only one, of saving Jeanne.",4608,Female,Adult,Australian English,1
7765,/Users/prem/Desktop/Speech_Corpus/4608/wav/b0095.wav,He heard a sound which brought him quickly into consciousness of day.,4608,Female,Adult,Australian English,1
7766,/Users/prem/Desktop/Speech_Corpus/4608/wav/b0101.wav,"You're a devil for fighting, and will surely win.",4608,Female,Adult,Australian English,1
7767,/Users/prem/Desktop/Speech_Corpus/4608/wav/b0094.wav,And yet if she came he had no words to say.,4608,Female,Adult,Australian English,1
7768,/Users/prem/Desktop/Speech_Corpus/4608/wav/b0093.wav,Darkness hid him from Jeanne.,4608,Female,Adult,Australian English,1
7769,/Users/prem/Desktop/Speech_Corpus/4608/wav/b0092.wav,I want to die in it.,4608,Female,Adult,Australian English,1
7770,/Users/prem/Desktop/Speech_Corpus/4608/wav/b0096.wav,Within himself he called it no longer his own.,4608,Female,Adult,Australian English,1
7771,/Users/prem/Desktop/Speech_Corpus/4609/wav/b0261.wav,And he did hurt my arm.,4609,Female,Adult,Australian English,1
7772,/Users/prem/Desktop/Speech_Corpus/4609/wav/b0262.wav,Saxon's onto her job.,4609,Female,Adult,Australian English,1
7773,/Users/prem/Desktop/Speech_Corpus/4609/wav/b0263.wav,Only once did I confide the strangeness of it all to another.,4609,Female,Adult,Australian English,1
7774,/Users/prem/Desktop/Speech_Corpus/4609/wav/b0264.wav,But this time it was Saxon who rebelled.,4609,Female,Adult,Australian English,1
7775,/Users/prem/Desktop/Speech_Corpus/4609/wav/b0267.wav,The boy threw back his head with pride.,4609,Female,Adult,Australian English,1
7776,/Users/prem/Desktop/Speech_Corpus/4609/wav/b0266.wav,And now put yourself in my place for a moment.,4609,Female,Adult,Australian English,1
7777,/Users/prem/Desktop/Speech_Corpus/4609/wav/b0260.wav,It's worth eight dollars.,4609,Female,Adult,Australian English,1
7778,/Users/prem/Desktop/Speech_Corpus/4609/wav/b0268.wav,"Saxon nodded, and the boy frowned.",4609,Female,Adult,Australian English,1
7779,/Users/prem/Desktop/Speech_Corpus/4609/wav/b0269.wav,Why not like any railroad station or ferry depot.,4609,Female,Adult,Australian English,1
7780,/Users/prem/Desktop/Speech_Corpus/4609/wav/b0265.wav,I was not to cry out in the face of fear.,4609,Female,Adult,Australian English,1
7781,/Users/prem/Desktop/Speech_Corpus/4610/wav/b0215.wav,"It is a good property, and worth more than that.",4610,Female,Adult,Australian English,1
7782,/Users/prem/Desktop/Speech_Corpus/4610/wav/b0216.wav,"I wish you were more adaptable, Joan retorted.",4610,Female,Adult,Australian English,1
7783,/Users/prem/Desktop/Speech_Corpus/4610/wav/b0217.wav,Such is my passage engaged on the steamer.,4610,Female,Adult,Australian English,1
7784,/Users/prem/Desktop/Speech_Corpus/4610/wav/b0218.wav,The issue was not in doubt.,4610,Female,Adult,Australian English,1
7785,/Users/prem/Desktop/Speech_Corpus/4610/wav/b0219.wav,"Well, there are better men in Hawaii, that's all.",4610,Female,Adult,Australian English,1
7786,/Users/prem/Desktop/Speech_Corpus/4610/wav/b0220.wav,"Harry Bancroft, Dave lied.",4610,Female,Adult,Australian English,1
7787,/Users/prem/Desktop/Speech_Corpus/4610/wav/b0221.wav,"It's a Yankee, Joan cried.",4610,Female,Adult,Australian English,1
7788,/Users/prem/Desktop/Speech_Corpus/4610/wav/b0214.wav,Let us talk it over and find a way out.,4610,Female,Adult,Australian English,1
7789,/Users/prem/Desktop/Speech_Corpus/4610/wav/b0223.wav,They likewise are disinclined to being eaten.,4610,Female,Adult,Australian English,1
7790,/Users/prem/Desktop/Speech_Corpus/4610/wav/b0222.wav,"He was the leader, and Tudor was his lieutenant.",4610,Female,Adult,Australian English,1
7791,/Users/prem/Desktop/Speech_Corpus/4611/wav/b0525.wav,"New idea, he volunteered, brand new idea.",4611,Female,Adult,Australian English,1
7792,/Users/prem/Desktop/Speech_Corpus/4611/wav/b0516.wav,Zilla relaxed her sour mouth long enough to sigh her satisfaction.,4611,Female,Adult,Australian English,1
7793,/Users/prem/Desktop/Speech_Corpus/4611/wav/b0524.wav,"So far as flags were concerned, they were beyond all jurisdiction.",4611,Female,Adult,Australian English,1
7794,/Users/prem/Desktop/Speech_Corpus/4611/wav/b0517.wav,Eggshell is not good to eat.,4611,Female,Adult,Australian English,1
7795,/Users/prem/Desktop/Speech_Corpus/4611/wav/b0518.wav,But there was also talk of witchcraft in the village.,4611,Female,Adult,Australian English,1
7796,/Users/prem/Desktop/Speech_Corpus/4611/wav/b0519.wav,"Yea, I will tell thee.",4611,Female,Adult,Australian English,1
7797,/Users/prem/Desktop/Speech_Corpus/4611/wav/b0523.wav,"The Russian music player, the Count, was her obedient slave.",4611,Female,Adult,Australian English,1
7798,/Users/prem/Desktop/Speech_Corpus/4611/wav/b0521.wav,"And he thought of Oona, and of her words.",4611,Female,Adult,Australian English,1
7799,/Users/prem/Desktop/Speech_Corpus/4611/wav/b0522.wav,Nor would it thaw out his hands and feet.,4611,Female,Adult,Australian English,1
7800,/Users/prem/Desktop/Speech_Corpus/4611/wav/b0520.wav,"Hans hurled himself upon the prostrate man, striking madly with his fists.",4611,Female,Adult,Australian English,1
7801,/Users/prem/Desktop/Speech_Corpus/4811/wav/a0474.wav,I sailed third mate in the little Vampire before you were born.,4811,Female,Adult,Other,1
7802,/Users/prem/Desktop/Speech_Corpus/4811/wav/a0473.wav,The night was calm and snowy.,4811,Female,Adult,Other,1
7803,/Users/prem/Desktop/Speech_Corpus/4811/wav/a0481.wav,"Nimrod replied, with a slight manifestation of sensitiveness.",4811,Female,Adult,Other,1
7804,/Users/prem/Desktop/Speech_Corpus/4811/wav/a0480.wav,Tom Spink has a harpoon.,4811,Female,Adult,Other,1
7805,/Users/prem/Desktop/Speech_Corpus/4811/wav/a0479.wav,"I tried to read George Moore last night, and was dreadfully bored.",4811,Female,Adult,Other,1
7806,/Users/prem/Desktop/Speech_Corpus/4811/wav/a0478.wav,"Also, she has forbidden them smoking their pipes in the after-room.",4811,Female,Adult,Other,1
7807,/Users/prem/Desktop/Speech_Corpus/4811/wav/a0477.wav,"Wada, Louis, and the steward are servants of Asiatic breed.",4811,Female,Adult,Other,1
7808,/Users/prem/Desktop/Speech_Corpus/4811/wav/a0476.wav,At this moment I felt a stir at my shoulder.,4811,Female,Adult,Other,1
